YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_DELAY,TAXI_OUT,SCHEDULED_TIME,DISTANCE,SCHEDULED_ARRIVAL,ARRIVAL_DELAY,DIVERTED,CANCELLED
2015,6,11,4,US,834,ATL,PHL,1245,14.0,25.0,126.0,666,1451,18.0,0,0
2015,12,30,3,AA,284,HNL,LAX,1526,-4.0,19.0,324.0,2556,2250,-7.0,0,0
2015,1,18,7,UA,654,SFO,IAD,1050,0.0,28.0,302.0,2419,1852,-5.0,0,0
2015,6,5,5,WN,854,BUF,MCO,2015,-8.0,10.0,160.0,1011,2255,-22.0,0,0
2015,12,18,5,DL,2666,BOS,LGA,1100,-3.0,17.0,79.0,184,1219,-13.0,0,0
2015,4,24,5,F9,1022,DEN,ATL,1443,2.0,11.0,167.0,1199,1930,-6.0,0,0
2015,2,22,7,AA,1322,SAT,DFW,1405,121.0,8.0,67.0,247,1512,115.0,0,0
2015,4,25,6,DL,1771,ATL,MEM,940,39.0,9.0,82.0,332,1002,35.0,0,0
2015,2,8,7,B6,553,JFK,PBI,1316,-2.0,27.0,181.0,1028,1617,-13.0,0,0
2015,12,29,2,AA,708,CLT,LAS,1815,12.0,27.0,298.0,1916,2013,6.0,0,0
2015,2,15,7,EV,2563,CRP,DFW,915,-10.0,11.0,79.0,354,1034,-14.0,0,0
2015,3,16,1,DL,668,MKE,DTW,1643,5.0,12.0,69.0,237,1852,5.0,0,0
2015,4,15,3,EV,4887,IAH,ATL,1917,3.0,21.0,117.0,689,2214,-1.0,0,0
2015,11,25,3,EV,6167,CWA,ORD,1539,-3.0,4.0,68.0,213,1647,5.0,0,0
2015,12,19,6,UA,1561,ORD,STT,850,46.0,21.0,290.0,2116,1540,26.0,0,0
2015,10,26,1,WN,2007,13232,14635,730,-1.0,9.0,160.0,1105,1110,-1.0,0,0
2015,5,8,5,AA,1311,MIA,ORD,820,62.0,11.0,203.0,1197,1043,40.0,0,0
2015,8,2,7,AA,2002,CLT,BOS,1415,3.0,13.0,126.0,728,1621,-9.0,0,0
2015,10,30,5,EV,4730,11618,10821,1820,0.0,24.0,71.0,169,1931,5.0,0,0
2015,2,9,1,DL,1073,MSP,PDX,1150,2.0,9.0,236.0,1426,1346,-12.0,0,0
2015,9,9,3,DL,813,ATL,PHL,2205,-9.0,51.0,126.0,666,11,20.0,0,0
2015,11,2,1,OO,3483,SAN,BOI,1540,-8.0,19.0,135.0,749,1855,-15.0,0,0
2015,2,1,7,DL,2122,JFK,BOS,1732,9.0,19.0,85.0,187,1857,-12.0,0,0
2015,3,9,1,MQ,3502,LGA,RDU,1820,-8.0,19.0,106.0,431,2006,-14.0,0,0
2015,11,4,3,B6,462,SJU,BOS,1220,80.0,11.0,247.0,1674,1527,58.0,0,0
2015,1,5,1,WN,2205,SAN,SJC,1715,-5.0,12.0,80.0,417,1835,-11.0,0,0
2015,12,8,2,AA,2375,ORD,DFW,1710,-3.0,15.0,163.0,802,1953,-25.0,0,0
2015,7,2,4,WN,343,DEN,SJC,2115,73.0,13.0,150.0,948,2245,66.0,0,0
2015,7,12,7,WN,332,BNA,LAX,1210,147.0,11.0,260.0,1797,1430,150.0,0,0
2015,4,29,3,EV,5802,MKE,IAH,1751,-20.0,7.0,179.0,984,2050,-58.0,0,0
2015,2,16,1,DL,393,ORD,ATL,1245,20.0,20.0,120.0,606,1545,16.0,0,0
2015,8,25,2,DL,1521,ATL,DAY,815,-2.0,22.0,87.0,432,942,-4.0,0,0
2015,7,11,6,NK,940,DFW,ORD,610,-6.0,16.0,140.0,802,830,11.0,0,0
2015,11,6,5,UA,675,DEN,GEG,1115,23.0,19.0,148.0,836,1243,20.0,0,0
2015,9,30,3,WN,9,ELP,DAL,545,-3.0,9.0,100.0,562,825,-8.0,0,0
2015,10,7,3,AA,1142,11298,13930,2010,3.0,23.0,150.0,802,2240,-15.0,0,0
2015,9,13,7,NK,106,MSP,BWI,1645,4.0,11.0,146.0,936,2011,1.0,0,0
2015,2,19,4,AA,1176,DFW,SNA,855,-4.0,15.0,199.0,1205,1014,0.0,0,0
2015,9,13,7,AA,758,ORD,PHL,1202,-6.0,18.0,141.0,678,1523,-26.0,0,0
2015,4,29,3,WN,705,LAS,SAN,2125,0.0,14.0,65.0,258,2230,-3.0,0,0
2015,8,28,5,AA,408,FLL,PHX,715,-7.0,14.0,296.0,1972,911,-5.0,0,0
2015,5,13,3,AA,2401,LAX,DFW,925,2.0,13.0,186.0,1235,1431,20.0,0,0
2015,7,7,2,WN,4301,PHX,DEN,610,28.0,15.0,115.0,602,905,22.0,0,0
2015,3,8,7,UA,454,EWR,SRQ,908,4.0,25.0,182.0,1034,1210,-2.0,0,0
2015,7,17,5,UA,735,DCA,IAH,1747,-3.0,16.0,201.0,1208,2008,-36.0,0,0
2015,1,3,6,EV,3257,GSP,ORD,1656,83.0,6.0,117.0,578,1753,77.0,0,0
2015,7,15,3,DL,2603,SJC,SLC,615,0.0,17.0,110.0,584,905,-3.0,0,0
2015,6,13,6,EV,5979,ORD,RAP,1220,-2.0,9.0,142.0,779,1342,-7.0,0,0
2015,7,29,3,DL,2065,ATL,PBI,1755,7.0,24.0,112.0,545,1947,1.0,0,0
2015,11,28,6,NK,868,LAX,DFW,1905,20.0,13.0,166.0,1235,2351,16.0,0,0
2015,10,3,6,OO,5582,12266,10693,1915,-4.0,28.0,114.0,657,2109,11.0,0,0
2015,6,27,6,AA,1210,DFW,MSP,1020,-7.0,17.0,149.0,852,1249,-17.0,0,0
2015,8,6,4,AS,467,LAX,SEA,1540,10.0,15.0,151.0,954,1811,5.0,0,0
2015,9,13,7,WN,3536,SJC,BUR,935,-3.0,11.0,60.0,296,1035,-3.0,0,0
2015,7,10,5,OO,4690,GEG,SEA,1124,-5.0,24.0,66.0,224,1230,-1.0,0,0
2015,5,5,2,B6,714,DFW,BOS,1807,0.0,15.0,228.0,1562,2255,-10.0,0,0
2015,6,3,3,EV,4366,IAH,BHM,845,-5.0,41.0,101.0,562,1026,27.0,0,0
2015,2,18,3,WN,325,HOU,MCI,1720,-1.0,7.0,115.0,666,1915,8.0,0,0
2015,3,17,2,DL,2339,DCA,ATL,2000,-4.0,27.0,117.0,547,2157,-9.0,0,0
2015,2,3,2,OO,4589,SLC,LGB,1115,108.0,15.0,121.0,588,1216,98.0,0,0
2015,5,13,3,AA,1440,DFW,AUS,2020,23.0,20.0,67.0,190,2127,28.0,0,0
2015,9,15,2,OO,4809,SJC,SEA,725,-9.0,18.0,132.0,697,937,-11.0,0,0
2015,10,8,4,EV,5120,13485,11433,1439,-8.0,13.0,76.0,311,1655,-5.0,0,0
2015,3,19,4,WN,20,DAL,AMA,1255,0.0,10.0,70.0,323,1405,3.0,0,0
2015,3,17,2,DL,2165,MCI,ATL,700,-5.0,14.0,122.0,692,1002,-21.0,0,0
2015,9,28,1,DL,1918,SNA,ATL,830,-3.0,12.0,262.0,1919,1552,-16.0,0,0
2015,11,6,5,WN,1339,DAL,ELP,950,43.0,9.0,105.0,562,1035,37.0,0,0
2015,9,1,2,DL,1194,PDX,SLC,1642,-5.0,12.0,103.0,630,1925,-6.0,0,0
2015,6,8,1,WN,1613,EWR,PHX,1250,16.0,15.0,315.0,2133,1505,12.0,0,0
2015,4,1,3,MQ,2955,TVC,ORD,625,-7.0,24.0,75.0,224,640,-6.0,0,0
2015,6,22,1,EV,5152,DTW,CLE,1752,104.0,12.0,56.0,95,1848,87.0,0,0
2015,3,15,7,WN,1885,BNA,BWI,1530,-1.0,10.0,95.0,587,1805,2.0,0,0
2015,4,21,2,EV,5934,SCE,ORD,1732,21.0,5.0,113.0,528,1825,11.0,0,0
2015,6,8,1,WN,2585,BOI,DEN,700,-4.0,7.0,105.0,649,845,-10.0,0,0
2015,6,2,2,AA,1341,SJU,MIA,1025,-6.0,9.0,174.0,1045,1319,-16.0,0,0
2015,9,4,5,WN,6230,CMH,BWI,535,-4.0,10.0,75.0,337,650,-9.0,0,0
2015,2,11,3,WN,1225,LAS,PHX,1900,1.0,11.0,70.0,255,2110,-7.0,0,0
2015,11,1,7,OO,4844,PSC,MSP,710,-10.0,13.0,179.0,1254,1209,-26.0,0,0
2015,7,28,2,AA,375,DEN,DFW,1617,10.0,11.0,122.0,641,1919,0.0,0,0
2015,12,3,4,OO,4807,SLC,HLN,1100,1.0,20.0,97.0,402,1237,-17.0,0,0
2015,4,7,2,UA,1225,MSY,EWR,1415,125.0,10.0,183.0,1167,1818,109.0,0,0
2015,4,7,2,AS,465,LAX,SEA,1830,1.0,24.0,164.0,954,2114,7.0,0,0
2015,10,4,7,EV,4537,13244,11618,1049,-2.0,13.0,161.0,946,1430,-2.0,0,0
2015,7,15,3,OO,4767,LAX,SJC,830,-6.0,19.0,81.0,308,951,-9.0,0,0
2015,11,3,2,AA,1362,DFW,MCO,1935,-8.0,17.0,154.0,985,2309,-13.0,0,0
2015,11,23,1,OO,4607,FWA,DTW,655,47.0,14.0,52.0,128,747,41.0,0,0
2015,2,8,7,AS,699,GEG,SEA,600,-5.0,10.0,72.0,224,712,-20.0,0,0
2015,3,26,4,WN,993,SFO,SNA,1935,4.0,9.0,85.0,372,2100,10.0,0,0
2015,2,7,6,NK,574,FLL,TPA,2109,-7.0,12.0,61.0,197,2210,-19.0,0,0
2015,6,16,2,WN,372,BWI,MSY,810,19.0,15.0,160.0,998,950,6.0,0,0
2015,6,2,2,UA,1436,ORD,EWR,1730,35.0,61.0,137.0,719,2047,70.0,0,0
2015,6,24,3,WN,4393,SAN,LAS,1425,0.0,10.0,70.0,258,1535,-6.0,0,0
2015,4,21,2,DL,2491,ATL,SDF,2157,-3.0,16.0,84.0,321,2321,-10.0,0,0
2015,11,17,2,OO,7376,BTM,SLC,635,-9.0,7.0,82.0,358,757,-31.0,0,0
2015,5,27,3,MQ,3445,ORD,LIT,1010,-2.0,14.0,109.0,552,1159,-14.0,0,0
2015,10,27,2,WN,2078,12953,13342,740,-5.0,24.0,150.0,738,910,-13.0,0,0
2015,3,14,6,UA,1252,CLE,MCO,1455,-3.0,9.0,153.0,895,1728,-18.0,0,0
2015,11,22,7,AA,892,PHL,CLT,1830,-7.0,23.0,120.0,449,2030,-15.0,0,0
2015,1,19,1,WN,3758,MDW,LAX,610,-2.0,22.0,280.0,1750,850,2.0,0,0
2015,5,12,2,WN,1166,BWI,MCO,1430,60.0,23.0,140.0,787,1650,71.0,0,0
2015,12,29,2,WN,52,HOU,DAL,1900,39.0,9.0,60.0,239,2000,51.0,0,0
2015,11,29,7,B6,225,JFK,TPA,2150,11.0,40.0,180.0,1005,50,22.0,0,0
2015,1,28,3,B6,1895,HPN,MCO,800,87.0,12.0,176.0,972,1056,42.0,0,0
2015,12,27,7,F9,900,ATL,TTN,1444,14.0,21.0,125.0,701,1649,6.0,0,0
2015,12,18,5,AA,1863,PHL,BOS,1015,-7.0,36.0,91.0,280,1146,-11.0,0,0
2015,11,27,5,MQ,3444,CLE,MIA,1732,-4.0,9.0,181.0,1080,2033,-28.0,0,0
2015,4,30,4,WN,2700,MDW,LIT,2035,18.0,11.0,100.0,544,2215,7.0,0,0
2015,11,19,4,WN,1988,MSY,TPA,2120,22.0,6.0,80.0,488,2340,21.0,0,0
2015,2,27,5,EV,5308,ATL,MGM,2041,-3.0,17.0,51.0,147,2032,-4.0,0,0
2015,8,3,1,EV,4144,CHS,EWR,1624,-7.0,44.0,125.0,628,1829,15.0,0,0
2015,1,8,4,WN,1700,PHX,LAX,1455,-5.0,19.0,90.0,370,1525,-10.0,0,0
2015,3,17,2,WN,4998,TPA,GRR,1430,-5.0,15.0,165.0,1041,1715,-8.0,0,0
2015,7,6,1,AA,526,IND,PHX,2115,-2.0,10.0,219.0,1488,2154,0.0,0,0
2015,5,11,1,US,2152,BOS,LGA,900,30.0,42.0,81.0,184,1021,43.0,0,0
2015,3,13,5,MQ,3437,ORD,TVC,940,-5.0,10.0,63.0,224,1143,-14.0,0,0
2015,1,9,5,UA,593,ORD,LAS,958,46.0,11.0,243.0,1514,1201,22.0,0,0
2015,5,27,3,AA,1025,MIA,CLT,1315,-4.0,10.0,127.0,650,1522,-17.0,0,0
2015,11,14,6,DL,2172,TPA,ATL,1645,-2.0,12.0,99.0,406,1824,-17.0,0,0
2015,9,9,3,HA,123,HNL,LIH,723,-5.0,10.0,39.0,102,802,-5.0,0,0
2015,7,29,3,AS,585,SNA,PDX,1845,20.0,6.0,130.0,859,2055,14.0,0,0
2015,5,18,1,WN,591,BWI,SDF,2100,202.0,9.0,105.0,495,2245,189.0,0,0
2015,6,3,3,DL,110,ATL,LAX,834,-2.0,17.0,271.0,1947,1005,1.0,0,0
2015,6,1,1,AS,32,SEA,PHL,840,-1.0,10.0,320.0,2378,1700,0.0,0,0
2015,7,14,2,AS,519,SNA,SEA,710,-6.0,24.0,170.0,978,1000,-1.0,0,0
2015,2,11,3,US,1857,CLT,MCO,2220,17.0,14.0,95.0,468,2355,13.0,0,0
2015,6,3,3,MQ,3242,DFW,TUL,1415,20.0,15.0,67.0,237,1522,16.0,0,0
2015,11,22,7,AS,342,SEA,OAK,605,-9.0,19.0,120.0,672,805,-8.0,0,0
2015,3,27,5,MQ,3425,ORD,DSM,815,52.0,13.0,83.0,299,938,34.0,0,0
2015,9,12,6,VX,218,SFO,AUS,1035,-3.0,11.0,210.0,1504,1605,-10.0,0,0
2015,4,17,5,OO,4551,RDM,SLC,625,-8.0,4.0,96.0,525,901,-17.0,0,0
2015,1,19,1,OO,5510,PSP,DEN,840,-7.0,11.0,131.0,776,1151,-8.0,0,0
2015,10,21,3,AS,572,14057,14679,1205,-3.0,19.0,138.0,933,1423,0.0,0,0
2015,2,15,7,WN,4248,FLL,BUF,1400,10.0,21.0,185.0,1165,1705,23.0,0,0
2015,3,15,7,EV,4729,ORD,CLT,1918,4.0,19.0,117.0,599,2215,-4.0,0,0
2015,7,22,3,UA,1503,IAH,PHX,1826,7.0,15.0,160.0,1009,1906,1.0,0,0
2015,3,9,1,WN,2328,HOU,AUS,1355,8.0,8.0,45.0,148,1440,4.0,0,0
2015,8,14,5,NK,326,LAX,IAH,1546,6.0,10.0,199.0,1379,2105,3.0,0,0
2015,4,25,6,B6,635,SWF,FLL,1227,-13.0,12.0,194.0,1118,1541,-4.0,0,0
2015,11,28,6,DL,1448,ATL,DTW,1905,-6.0,10.0,124.0,594,2109,-25.0,0,0
2015,6,24,3,EV,6140,DEN,TYS,1727,85.0,28.0,175.0,1162,2222,78.0,0,0
2015,3,29,7,WN,543,ABQ,PHX,910,-5.0,7.0,80.0,328,930,-17.0,0,0
2015,7,23,4,AA,836,SJU,CLT,1450,10.0,14.0,232.0,1475,1842,-15.0,0,0
2015,1,16,5,MQ,3689,ORD,CVG,1615,1.0,10.0,69.0,265,1824,-13.0,0,0
2015,8,9,7,WN,2840,SAT,MDW,1745,1.0,9.0,160.0,1036,2025,-16.0,0,0
2015,8,28,5,WN,2417,PHX,SFO,1535,2.0,8.0,115.0,651,1730,-7.0,0,0
2015,5,31,7,US,487,SAN,CLT,1105,-10.0,21.0,277.0,2077,1842,3.0,0,0
2015,11,26,4,WN,6314,PHL,MDW,1105,-3.0,9.0,140.0,668,1225,-25.0,0,0
2015,5,14,4,US,514,GEG,PHX,1355,-8.0,12.0,154.0,1020,1629,6.0,0,0
2015,10,20,2,OO,6268,11292,11638,1513,-7.0,15.0,148.0,844,1641,-19.0,0,0
2015,7,16,4,WN,4197,PHX,MCI,1745,0.0,7.0,150.0,1044,2215,-15.0,0,0
2015,6,26,5,WN,3828,MDW,TUL,1905,0.0,8.0,105.0,583,2050,14.0,0,0
2015,6,14,7,NK,680,MSY,FLL,1959,25.0,11.0,106.0,674,2245,28.0,0,0
2015,10,14,3,AA,2206,13303,11278,1650,-4.0,17.0,154.0,919,1924,-17.0,0,0
2015,8,8,6,OO,5197,GTF,DEN,1719,-11.0,5.0,111.0,624,1910,-5.0,0,0
2015,12,12,6,OO,5413,MKE,ORD,1624,-13.0,15.0,53.0,67,1717,-17.0,0,0
2015,2,6,5,OO,2612,SLC,LAX,1530,-6.0,14.0,114.0,590,1624,-3.0,0,0
2015,11,18,3,VX,415,JFK,LAX,2000,-1.0,26.0,375.0,2475,2315,7.0,0,0
2015,4,10,5,EV,4191,BDL,EWR,1515,25.0,23.0,76.0,116,1631,20.0,0,0
2015,8,16,7,UA,1652,EWR,DEN,804,23.0,16.0,256.0,1605,1020,-16.0,0,0
2015,10,6,2,OO,4475,12389,13487,1642,17.0,14.0,106.0,546,1828,18.0,0,0
2015,9,11,5,WN,555,PHX,LAS,1755,8.0,6.0,60.0,255,1855,-3.0,0,0
2015,2,2,1,DL,1958,JAC,SLC,700,-5.0,54.0,84.0,205,824,3.0,0,0
2015,4,17,5,WN,781,LAS,OAK,2225,15.0,10.0,85.0,407,2350,10.0,0,0
2015,3,19,4,EV,4512,EWR,DCA,1821,0.0,12.0,75.0,199,1936,-18.0,0,0
2015,7,31,5,UA,1950,MCO,SFO,710,-1.0,18.0,341.0,2446,951,-15.0,0,0
2015,7,17,5,EV,4887,GSP,ATL,1400,-5.0,13.0,71.0,153,1511,-23.0,0,0
2015,4,17,5,AA,1129,DFW,IND,1233,-4.0,16.0,132.0,761,1545,-15.0,0,0
2015,5,30,6,DL,1767,DTW,BWI,842,5.0,16.0,91.0,409,1013,-3.0,0,0
2015,6,24,3,DL,2032,MSP,JFK,702,-3.0,19.0,168.0,1029,1050,-24.0,0,0
2015,3,28,6,OO,6480,FSD,DEN,940,-3.0,17.0,110.0,483,1030,-4.0,0,0
2015,12,31,4,B6,1290,SJU,EWR,1449,-2.0,12.0,251.0,1608,1800,-7.0,0,0
2015,8,3,1,WN,2240,MSY,DAL,710,-3.0,7.0,85.0,436,835,-12.0,0,0
2015,1,2,5,DL,1817,ATL,DEN,1350,-3.0,15.0,212.0,1199,1522,-20.0,0,0
2015,12,11,5,DL,2796,SJC,LAX,1025,-4.0,13.0,80.0,308,1145,-9.0,0,0
2015,3,16,1,OO,4491,SEA,PDX,1706,-6.0,10.0,49.0,129,1755,-11.0,0,0
2015,10,28,3,UA,622,13930,11278,1710,-2.0,42.0,113.0,612,2003,46.0,0,0
2015,4,21,2,MQ,3273,PIA,DFW,730,-8.0,9.0,134.0,672,944,35.0,0,0
2015,1,13,2,EV,4319,PVD,ORD,710,-8.0,16.0,170.0,849,900,11.0,0,0
2015,1,11,7,DL,1275,DCA,DTW,740,-4.0,19.0,103.0,405,923,-13.0,0,0
2015,12,24,4,AA,43,DFW,DTW,1045,-4.0,14.0,158.0,986,1423,-20.0,0,0
2015,2,24,2,OO,5212,ASE,ORD,1507,15.0,8.0,166.0,1013,1853,-3.0,0,0
2015,5,17,7,WN,3712,BNA,DEN,915,-4.0,12.0,170.0,1014,1105,-10.0,0,0
2015,12,31,4,WN,2582,LAS,LAX,1330,19.0,18.0,70.0,236,1440,17.0,0,0
2015,7,11,6,UA,494,SNA,IAH,1236,-9.0,12.0,203.0,1346,1759,-23.0,0,0
2015,1,22,4,AA,1445,MIA,LGA,1135,-5.0,19.0,174.0,1096,1429,-15.0,0,0
2015,5,31,7,B6,905,JFK,ORD,630,-2.0,16.0,150.0,740,800,30.0,0,0
2015,8,1,6,DL,1363,MSP,RDU,1300,-2.0,15.0,144.0,980,1624,-8.0,0,0
2015,11,28,6,OO,4684,ATL,SBN,2054,886.0,16.0,110.0,566,2244,882.0,0,0
2015,6,29,1,B6,1001,BUF,JFK,2059,25.0,9.0,91.0,301,2230,8.0,0,0
2015,2,5,4,B6,1480,FLL,DCA,940,37.0,26.0,141.0,899,1201,35.0,0,0
2015,9,24,4,AS,798,SAN,BOS,845,-3.0,9.0,343.0,2588,1728,-12.0,0,0
2015,6,14,7,DL,1166,ATL,DTW,1635,-1.0,34.0,121.0,594,1836,30.0,0,0
2015,7,22,3,AA,2324,DFW,RIC,1345,-7.0,14.0,177.0,1158,1742,-24.0,0,0
2015,6,18,4,OO,5624,DEN,PSC,1114,45.0,24.0,146.0,852,1240,44.0,0,0
2015,4,26,7,DL,883,LAX,MCO,2215,-6.0,24.0,273.0,2218,548,19.0,0,0
2015,5,14,4,OO,6259,FAR,DEN,1959,-8.0,11.0,125.0,627,2104,-24.0,0,0
2015,1,4,7,WN,1450,SAT,ATL,1210,53.0,11.0,135.0,874,1525,42.0,0,0
2015,10,7,3,AA,680,14107,11278,1245,-3.0,13.0,258.0,1979,2003,-19.0,0,0
2015,12,26,6,AS,33,BOS,PDX,1710,-8.0,19.0,399.0,2537,2049,-7.0,0,0
2015,10,18,7,EV,4755,13930,10868,1735,-10.0,13.0,114.0,666,2029,-21.0,0,0
2015,7,15,3,F9,1311,ORD,MIA,730,28.0,35.0,190.0,1197,1140,35.0,0,0
2015,8,24,1,DL,1350,CHS,ATL,1130,-1.0,10.0,73.0,259,1243,-12.0,0,0
2015,11,28,6,WN,3921,LAS,PHX,1430,44.0,10.0,65.0,255,1635,42.0,0,0
2015,5,17,7,MQ,3036,ORD,CVG,944,-6.0,17.0,71.0,265,1155,-10.0,0,0
2015,9,20,7,AS,2,SEA,DCA,1400,-3.0,12.0,299.0,2329,2159,-27.0,0,0
2015,3,25,3,AA,258,LAX,MIA,20,-6.0,23.0,288.0,2342,808,-6.0,0,0
2015,6,2,2,OO,4819,IAH,DTW,1259,-10.0,22.0,171.0,1075,1650,10.0,0,0
2015,12,7,1,AA,1344,AUS,ORD,1455,-3.0,11.0,163.0,977,1738,-5.0,0,0
2015,6,24,3,NK,126,FLL,MYR,2010,0.0,15.0,101.0,529,2151,0.0,0,0
2015,2,18,3,DL,1571,ATL,CAK,2104,-3.0,30.0,106.0,528,2250,5.0,0,0
2015,12,22,2,UA,1804,EWR,DEN,1929,59.0,13.0,275.0,1605,2204,29.0,0,0
2015,3,31,2,AA,183,LAS,LAX,705,-10.0,17.0,78.0,236,823,-6.0,0,0
2015,9,8,2,DL,1709,ATL,BNA,2155,-1.0,16.0,67.0,214,2202,-8.0,0,0
2015,4,6,1,US,1847,PHL,MSP,1340,-4.0,14.0,169.0,980,1529,5.0,0,0
2015,2,16,1,OO,4555,RDM,SLC,1225,-9.0,9.0,96.0,525,1501,-12.0,0,0
2015,12,9,3,F9,1210,MCO,DTW,915,-10.0,22.0,165.0,957,1200,-20.0,0,0
2015,12,11,5,OO,4996,GRB,ORD,1355,9.0,15.0,61.0,173,1456,15.0,0,0
2015,5,31,7,UA,1104,ANC,DEN,2350,50.0,9.0,312.0,2405,702,29.0,0,0
2015,8,29,6,WN,2984,MDW,TPA,1530,15.0,7.0,150.0,997,1900,19.0,0,0
2015,10,30,5,DL,983,10849,13487,1333,-5.0,15.0,137.0,874,1650,-9.0,0,0
2015,11,5,4,EV,5259,LEX,LGA,550,0.0,10.0,121.0,604,751,2.0,0,0
2015,8,30,7,B6,1717,LGA,TPA,729,-16.0,18.0,173.0,1010,1022,-14.0,0,0
2015,8,14,5,MQ,3252,DFW,LRD,1603,13.0,15.0,80.0,396,1723,17.0,0,0
2015,1,22,4,DL,1284,DTW,MKE,1530,6.0,12.0,87.0,237,1557,-24.0,0,0
2015,9,10,4,WN,450,RNO,LAS,640,-2.0,11.0,75.0,345,755,-8.0,0,0
2015,8,17,1,AA,1912,CLT,ABQ,2015,-2.0,14.0,222.0,1449,2157,-4.0,0,0
2015,2,24,2,AA,196,MIA,PHL,600,52.0,12.0,162.0,1013,842,41.0,0,0
2015,2,6,5,DL,1693,ATL,ORD,945,-6.0,14.0,125.0,606,1050,-6.0,0,0
2015,3,12,4,AA,1251,DFW,MCI,2125,-6.0,23.0,86.0,460,2251,2.0,0,0
2015,11,17,2,UA,569,PDX,SFO,1333,-7.0,17.0,114.0,550,1527,-20.0,0,0
2015,11,14,6,DL,2315,CVG,ATL,705,0.0,14.0,102.0,373,847,-23.0,0,0
2015,7,8,3,DL,1584,ATL,ROC,1437,8.0,14.0,133.0,749,1650,-13.0,0,0
2015,10,26,1,WN,2072,12191,13495,840,-7.0,10.0,60.0,302,940,-6.0,0,0
2015,4,16,4,WN,792,HOU,OKC,2210,108.0,17.0,75.0,419,2325,129.0,0,0
2015,11,15,7,UA,525,IAD,SFO,1230,1.0,14.0,369.0,2419,1539,-26.0,0,0
2015,5,12,2,UA,1439,EWR,LAX,700,8.0,15.0,367.0,2454,1007,25.0,0,0
2015,4,23,4,US,1829,CLT,TPA,1750,1.0,15.0,97.0,507,1927,-6.0,0,0
2015,2,14,6,US,1951,CLT,PHX,945,-3.0,15.0,288.0,1773,1233,-32.0,0,0
2015,10,12,1,DL,1717,13487,13930,1502,-1.0,9.0,85.0,334,1627,-6.0,0,0
2015,12,21,1,DL,2502,ATL,RDU,1915,-2.0,14.0,85.0,356,2040,-19.0,0,0
2015,8,11,2,WN,534,BWI,RDU,955,-4.0,10.0,70.0,255,1105,-15.0,0,0
2015,5,6,3,WN,4469,DEN,DAY,1145,13.0,9.0,150.0,1085,1615,12.0,0,0
2015,10,31,6,WN,2600,11292,14771,855,13.0,8.0,160.0,967,1035,-3.0,0,0
2015,1,14,3,WN,771,SMF,DEN,555,0.0,10.0,150.0,909,925,-15.0,0,0
2015,4,18,6,US,833,MCO,CLT,835,-1.0,25.0,102.0,468,1017,1.0,0,0
2015,2,1,7,AS,696,SEA,GEG,1600,-6.0,16.0,58.0,224,1658,-3.0,0,0
2015,10,30,5,DL,1302,14730,10397,1232,-9.0,8.0,91.0,321,1403,-30.0,0,0
2015,8,13,4,WN,1206,DAL,MSY,740,-3.0,12.0,80.0,436,900,-8.0,0,0
2015,12,7,1,OO,4459,LAN,MSP,930,-5.0,37.0,112.0,455,1022,5.0,0,0
2015,6,19,5,OO,5478,MAF,DEN,2035,-8.0,12.0,120.0,563,2135,-23.0,0,0
2015,5,9,6,DL,1705,ATL,DEN,1945,30.0,12.0,203.0,1199,2108,23.0,0,0
2015,6,20,6,US,1753,BNA,CLT,745,-3.0,11.0,88.0,328,1013,-14.0,0,0
2015,3,25,3,EV,4460,IAH,BRO,1453,-9.0,17.0,72.0,308,1605,3.0,0,0
2015,5,28,4,DL,1112,DAB,ATL,600,-6.0,11.0,78.0,366,718,-13.0,0,0
2015,12,22,2,DL,1846,HDN,ATL,1250,11.0,48.0,190.0,1340,1800,42.0,0,0
2015,7,9,4,DL,1482,RDU,ATL,715,-3.0,19.0,94.0,356,849,-16.0,0,0
2015,8,6,4,DL,1937,BWI,DTW,605,-4.0,11.0,92.0,409,737,-2.0,0,0
2015,9,24,4,AA,1816,PWM,DCA,1420,-11.0,12.0,101.0,482,1601,-24.0,0,0
2015,8,26,3,EV,4971,ILM,LGA,615,5.0,15.0,98.0,500,753,1.0,0,0
2015,7,23,4,AA,2190,DFW,MFE,1344,13.0,12.0,95.0,469,1519,5.0,0,0
2015,1,6,2,AS,582,PDX,SNA,650,-10.0,17.0,139.0,859,909,-4.0,0,0
2015,11,28,6,WN,3516,LAX,STL,1325,23.0,13.0,210.0,1592,1855,5.0,0,0
2015,6,19,5,UA,1601,EWR,FLL,1211,5.0,12.0,178.0,1065,1509,-1.0,0,0
2015,8,3,1,AS,64,JNU,PSG,1450,14.0,10.0,44.0,123,1534,9.0,0,0
2015,12,24,4,EV,4874,ATL,SHV,1905,70.0,23.0,117.0,551,2002,70.0,0,0
2015,5,8,5,EV,5909,ORD,SYR,1350,3.0,24.0,115.0,607,1645,-2.0,0,0
2015,6,4,4,AS,694,SEA,GEG,2145,-2.0,23.0,53.0,224,2238,10.0,0,0
2015,2,13,5,UA,1453,IAH,LGA,1900,133.0,14.0,207.0,1416,2327,101.0,0,0
